Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
5879,Malappuram,Kondotty,Beetroot,Other,FAQ,2400,2600,2500,26-Jul-23
5880,Malappuram,Kondotty,Beetroot,Other,FAQ,2400,2600,2500,27-Jul-23
5881,Malappuram,Kondotty,Beetroot,Other,FAQ,2400,2600,2500,28-Sep-23
5882,Malappuram,Kondotty,Beetroot,Other,FAQ,2400,2600,2500,30-Aug-23
5883,Malappuram,Kondotty,Beetroot,Other,FAQ,2400,2600,2500,31-Aug-23
5884,Malappuram,Kondotty,Beetroot,Other,FAQ,2500,2700,2600,25-Nov-23
5885,Malappuram,Kondotty,Beetroot,Other,FAQ,2500,2700,2600,28-Jul-23
5886,Malappuram,Kondotty,Beetroot,Other,FAQ,2500,2700,2600,29-Jul-23
5887,Malappuram,Kondotty,Beetroot,Other,FAQ,2500,2700,2600,31-Jul-23
5888,Malappuram,Kondotty,Beetroot,Other,FAQ,2600,2800,2700,02-Jan-24
5889,Malappuram,Kondotty,Beetroot,Other,FAQ,2600,2800,2700,28-Aug-23
5890,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,01-Apr-24
5891,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,07-Aug-23
5892,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,13-Nov-23
5893,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,14-Nov-23
5894,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,15-Nov-23
5895,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,16-Nov-23
5896,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,18-Oct-23
5897,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,19-Oct-23
5898,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,20-Nov-23
5899,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,21-Aug-23
5900,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,21-Nov-23
5901,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,22-Aug-23
5902,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,22-Jan-24
5903,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,22-Nov-23
5904,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,23-Nov-23
5905,Malappuram,Kondotty,Beetroot,Other,FAQ,2700,2900,2800,24-Nov-23
5906,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,01-Sep-23
5907,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,02-Aug-23
5908,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,05-Sep-23
5909,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,06-Dec-23
5910,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,07-Jan-24
5911,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,07-Sep-23
5912,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,08-Aug-23
5913,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,08-Sep-23
5914,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,11-Dec-23
5915,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,11-Sep-23
5916,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,12-Sep-23
5917,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,14-Aug-23
5918,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,14-Jul-23
5919,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,14-Sep-23
5920,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,15-Jul-23
5921,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,16-Aug-23
5922,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,17-Aug-23
5923,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,18-Sep-23
5924,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,22-Dec-23
5925,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,22-Sep-23
5926,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,23-Jan-24
5927,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,24-Aug-23
5928,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,25-Sep-23
5929,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,28-Nov-23
5930,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,30-Dec-23
5931,Malappuram,Kondotty,Beetroot,Other,FAQ,2800,3000,2900,30-Sep-23
5932,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,04-Dec-23
5933,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,05-Dec-23
5934,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,09-Dec-23
5935,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,10-Jan-24
5936,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,10-Oct-23
5937,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,11-Jan-24
5938,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,12-Jan-24
5939,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,13-Jan-24
5940,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,15-Aug-23
5941,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,15-Sep-23
5942,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,16-Jan-24
5943,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,17-Jan-24
5944,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,18-Dec-23
5945,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,19-Dec-23
5946,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,20-Dec-23
5947,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,20-Jan-24
5948,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,23-Mar-24
5949,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,23-Sep-23
5950,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,24-Jan-24
5951,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,26-Sep-23
5952,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,28-Dec-23
5953,Malappuram,Kondotty,Beetroot,Other,FAQ,2900,3100,3000,29-Sep-23
5954,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,01-Dec-23
5955,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,14-Dec-23
5956,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,16-Sep-23
5957,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,20-Sep-23
5958,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,21-Sep-23
5959,Malappuram,Kondotty,Beetroot,Other,FAQ,3000,3200,3100,25-Jan-24
5960,Malappuram,Kondotty,Beetroot,Other,FAQ,3100,3300,3200,17-Jul-23
5961,Malappuram,Kondotty,Beetroot,Other,FAQ,3100,3300,3200,29-Mar-24
5962,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,08-Jul-23
5963,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,09-Oct-23
5964,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,15-Dec-23
5965,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,16-Apr-24
5966,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,16-Dec-23
5967,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,19-Jan-24
5968,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,21-Oct-23
5969,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,22-Mar-24
5970,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,23-Dec-23
5971,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3400,3300,30-Nov-23
5972,Malappuram,Kondotty,Beetroot,Other,FAQ,3200,3500,3400,31-Jan-24
5973,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,06-Apr-24
5974,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,09-Jan-24
5975,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,13-Feb-24
5976,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,14-Feb-24
5977,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,23-Feb-24
5978,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,25-Mar-24
5979,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,27-Mar-24
5980,Malappuram,Kondotty,Beetroot,Other,FAQ,3300,3500,3400,28-Mar-24
5981,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3500,3500,08-Apr-24
5982,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,01-Feb-24
5983,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,01-May-24
5984,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,01-Nov-23
5985,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,02-May-24
5986,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,02-Nov-23
5987,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,02-Sep-23
5988,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,03-Jan-24
5989,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,03-Nov-23
5990,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,03-Oct-23
5991,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,04-Jan-24
5992,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,04-May-24
5993,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,04-Nov-23
5994,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,04-Oct-23
5995,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,04-Sep-23
5996,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,05-Apr-24
5997,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,05-Aug-23
5998,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,05-Feb-24
5999,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,05-Oct-23
6000,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,06-Jun-24
6001,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,06-Nov-23
6002,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,06-Sep-23
6003,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,07-Dec-23
6004,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,07-Jun-24
6005,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,07-May-24
6006,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,07-Nov-23
6007,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,07-Oct-23
6008,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,08-Dec-23
6009,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,08-Jan-24
6010,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,08-May-24
6011,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,08-Nov-23
6012,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,09-Aug-23
6013,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,09-Feb-24
6014,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,09-Nov-23
6015,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,10-Aug-23
6016,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,10-Feb-24
6017,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,10-Jul-23
6018,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,10-Nov-23
6019,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,11-Apr-24
6020,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,11-Aug-23
6021,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,11-Jul-23
6022,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,11-Oct-23
6023,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Apr-24
6024,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Aug-23
6025,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Dec-23
6026,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Jul-23
6027,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Mar-24
6028,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,12-Oct-23
6029,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,13-Apr-24
6030,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,13-Jul-23
6031,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,13-Mar-24
6032,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,13-May-24
6033,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,13-Oct-23
6034,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,14-Mar-24
6035,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,14-Oct-23
6036,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,15-Apr-24
6037,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,15-Jan-24
6038,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,15-Mar-24
6039,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,16-Oct-23
6040,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,17-Apr-24
6041,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,17-May-24
6042,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,18-Apr-24
6043,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,18-Jan-24
6044,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,18-Jul-23
6045,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,18-May-24
6046,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,18-Nov-23
6047,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,19-Jul-23
6048,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,19-Mar-24
6049,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,20-Apr-24
6050,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,20-Feb-24
6051,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,20-Jul-23
6052,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,20-Oct-23
6053,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,21-Dec-23
6054,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,21-Jul-23
6055,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,21-May-24
6056,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,22-Apr-24
6057,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,22-Jul-23
6058,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,23-Apr-24
6059,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,23-May-24
6060,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,23-Oct-23
6061,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,24-Feb-24
6062,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,25-Apr-24
6063,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,25-Oct-23
6064,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,26-Apr-24
6065,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,26-Dec-23
6066,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,26-Jan-24
6067,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,26-Mar-24
6068,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,26-Oct-23
6069,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Apr-24
6070,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Dec-23
6071,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Jan-24
6072,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-May-24
6073,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Nov-23
6074,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Oct-23
6075,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,27-Sep-23
6076,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,28-May-24
6077,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,29-Apr-24
6078,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,29-Jan-24
6079,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,29-Nov-23
6080,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,30-Apr-24
6081,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,30-Oct-23
6082,Malappuram,Kondotty,Beetroot,Other,FAQ,3400,3600,3500,31-Oct-23
6083,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,04-Aug-23
6084,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,08-Feb-24
6085,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,12-Jun-24
6086,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,13-Dec-23
6087,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,13-Jun-24
6088,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,14-Jun-24
6089,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,16-Mar-24
6090,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,19-Apr-24
6091,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,21-Mar-24
6092,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,22-Feb-24
6093,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,24-Apr-24
6094,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,24-Oct-23
6095,Malappuram,Kondotty,Beetroot,Other,FAQ,3500,3700,3600,30-Mar-24
6096,Malappuram,Kondotty,Beetroot,Other,FAQ,3700,3900,3800,01-Jul-24
6097,Malappuram,Kondotty,Beetroot,Other,FAQ,3700,3900,3800,01-Mar-24
6098,Malappuram,Kondotty,Beetroot,Other,FAQ,3700,3900,3800,04-Jun-24
6099,Malappuram,Kondotty,Beetroot,Other,FAQ,3700,3900,3800,06-Mar-24
6100,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,01-Jun-24
6101,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,04-Mar-24
6102,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,06-Feb-24
6103,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,07-Feb-24
6104,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,07-Mar-24
6105,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,10-Jun-24
6106,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,10-May-24
6107,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,11-Mar-24
6108,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,17-Jun-24
6109,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,17-Nov-23
6110,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,19-Feb-24
6111,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,20-Mar-24
6112,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,26-Feb-24
6113,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,27-Feb-24
6114,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,28-Feb-24
6115,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,29-Jun-24
6116,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,30-Jan-24
6117,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,30-Jun-24
6118,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,30-May-24
6119,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4000,3900,31-May-24
6120,Malappuram,Kondotty,Beetroot,Other,FAQ,3800,4100,4000,03-Jun-24
6121,Malappuram,Kondotty,Beetroot,Other,FAQ,3900,4100,4000,05-Mar-24
6122,Malappuram,Kondotty,Beetroot,Other,FAQ,3900,4100,4000,15-May-24
6123,Malappuram,Kondotty,Beetroot,Other,FAQ,3900,4100,4000,17-Feb-24
6124,Malappuram,Kondotty,Beetroot,Other,FAQ,3900,4100,4000,18-Jun-24
6125,Malappuram,Kondotty,Beetroot,Other,FAQ,3900,4100,4000,29-Feb-24
6126,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4200,4100,09-Mar-24
6127,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4200,4100,15-Feb-24
6128,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4200,4100,16-Feb-24
6129,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4200,4100,16-May-24
6130,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4200,4100,24-May-24
6131,Malappuram,Kondotty,Beetroot,Other,FAQ,4000,4400,4200,21-Feb-24
6132,Malappuram,Kondotty,Beetroot,Other,FAQ,4200,4600,4400,14-May-24
6133,Malappuram,Kondotty,Beetroot,Other,FAQ,5000,5200,5100,19-Jun-24
6134,Malappuram,Kondotty,Beetroot,Other,FAQ,5000,5200,5100,21-Jun-24
6135,Malappuram,Kondotty,Beetroot,Other,FAQ,5000,5400,5200,28-Jun-24
6136,Malappuram,Kondotty,Beetroot,Other,FAQ,5400,5600,5500,04-Jul-24
6137,Malappuram,Kondotty,Beetroot,Other,FAQ,5400,5600,5500,08-Jul-24
6138,Malappuram,Kondotty,Beetroot,Other,FAQ,5400,5600,5500,11-May-24
6139,Malappuram,Kondotty,Beetroot,Other,FAQ,5500,5700,5600,24-Jun-24
6140,Malappuram,Kondotty,Beetroot,Other,FAQ,5800,6000,5900,02-Jul-24
6141,Malappuram,Kondotty,Beetroot,Other,FAQ,5800,6000,5900,05-Jul-24
6142,Malappuram,Kondotty,Beetroot,Other,FAQ,5800,6000,5900,22-Jun-24
6143,Malappuram,Kondotty,Beetroot,Other,FAQ,5800,6000,5900,25-Jun-24
6144,Malappuram,Kondotty,Beetroot,Other,FAQ,6000,6200,6100,20-Jun-24
6145,Malappuram,Kondotty,Beetroot,Other,FAQ,6000,6200,6100,26-Jun-24
6146,Malappuram,Kondotty,Beetroot,Other,FAQ,6200,6400,6300,06-Jul-24
6147,Malappuram,Kondotty,Beetroot,Other,FAQ,6400,6600,6500,27-Jun-24
6148,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2600,2700,2650,10-Apr-24
6149,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2700,2800,2750,03-Apr-24
6150,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2700,2800,2750,04-Apr-24
6151,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2700,2800,2750,05-Apr-24
6152,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2700,2860,2800,11-Apr-24
6153,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2700,2900,2750,06-Apr-24
6154,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,2800,2900,2850,08-Apr-24
6155,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3100,3200,3120,03-Jun-24
6156,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3100,3200,3120,05-Jun-24
6157,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3100,3200,3150,04-Jun-24
6158,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3100,3200,3150,06-Jun-24
6159,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3100,3200,3150,15-Mar-24
6160,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3300,3400,3350,02-May-24
6161,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3400,3500,3450,01-May-24
6162,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3400,3500,3450,20-Mar-24
6163,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3400,3500,3450,21-May-24
6164,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3550,22-May-24
6165,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3550,23-May-24
6166,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3550,25-Mar-24
6167,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3550,28-May-24
6168,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3550,29-Mar-24
6169,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3600,3560,18-May-24
6170,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3500,3650,3600,21-Mar-24
6171,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,01-Apr-24
6172,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,12-Mar-24
6173,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,13-Mar-24
6174,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,19-Mar-24
6175,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,23-Mar-24
6176,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,25-Jun-24
6177,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,25-May-24
6178,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,27-May-24
6179,Malappuram,Kottakkal,Beetroot,Beetroot,FAQ,3600,3700,3650,28-Mar-24
